ROUTE,flights_count,avg_arrival_delay,median_arrival_delay,cancel_rate,diverted_rate,avg_distance,cluster
BNA-MCO,24,0.17391304347826086,-4.0,0.041666666666666664,0.0,992.7115332776679,0
BNA-MDW,35,21.515151515151516,-6.0,0.05714285714285714,0.0,636.3297512066963,0
BNA-MSP,14,-7.285714285714286,-7.5,0.0,0.0,1118.7320106280367,0
BNA-MSY,16,1.875,-3.0,0.0,0.0,758.8328291580997,0
BNA-OAK,5,-6.8,0.0,0.0,0.0,3145.555661114607,0
BNA-ORD,60,-0.43859649122807015,-7.0,0.05,0.0,659.5924973565045,0
BNA-PHL,13,9.461538461538462,5.0,0.0,0.0,1084.2981331515741,0
BNA-PHX,6,-13.666666666666666,-13.0,0.0,0.0,2325.9793100624556,0
BNA-PIT,5,23.4,0.0,0.0,0.0,742.6262299786097,0
BNA-PNS,10,1.6,-6.0,0.0,0.0,630.1580586847018,0
BNA-RDU,19,6.944444444444445,1.0,0.0,0.05263157894736842,710.1627185042321,1
BNA-SAT,6,-7.333333333333333,-10.5,0.0,0.0,1321.623969297434,0
BNA-STL,8,12.125,-8.5,0.0,0.0,436.68230790201216,0
BNA-TPA,23,8.272727272727273,-3.5,0.043478260869565216,0.0,986.4561725194397,0
BOI-DEN,33,14.90625,-2.5,0.0,0.030303030303030304,1042.8086015605747,0
BOI-GEG,15,0.26666666666666666,-5.0,0.0,0.0,462.31740213291516,0
BOI-IAH,11,14.545454545454545,-9.0,0.0,0.0,2384.0921027095096,0
BOI-LAS,14,0.9285714285714286,-4.5,0.0,0.0,837.1759078572833,0
BOI-LAX,14,11.285714285714286,1.5,0.0,0.0,1086.443480403276,0
BOI-MSP,10,8.5,2.0,0.0,0.0,1832.9157380107176,0
BOI-OAK,10,1.2,-15.0,0.0,0.0,823.0647860070615,0
BOI-ORD,11,-2.8181818181818183,-8.0,0.0,0.0,2306.951352386814,0
BOI-PHX,17,-0.17647058823529413,-5.0,0.0,0.0,1184.2041107306904,0
BOI-SAN,5,-6.4,-4.0,0.0,0.0,1207.2778211150855,0
BOI-SEA,24,19.291666666666668,-2.0,0.0,0.0,641.1582779986129,0
BOI-SFO,23,18.17391304347826,2.0,0.0,0.0,840.2469736042236,0
BOI-SLC,25,-2.44,-4.0,0.0,0.0,466.4143025406505,0
BOS-ATL,69,6.0,-3.5,0.014492753623188406,0.0,1521.1942309297103,0
BOS-AUS,11,-7.181818181818182,-12.0,0.0,0.0,2729.698535842252,0
BOS-BNA,10,0.3333333333333333,-13.0,0.1,0.0,1514.2979487880534,0
BOS-BUF,27,4.0,2.5,0.037037037037037035,0.0,634.9347467320882,0
BOS-BWI,87,-0.11627906976744186,-8.5,0.011494252873563218,0.0,594.0523255880727,0
BOS-CAK,8,-0.8571428571428571,-5.0,0.125,0.0,881.5532902072409,0
BOS-CHS,10,0.9,0.0,0.0,0.0,1317.7293053296464,0
BOS-CLE,28,7.851851851851852,-11.0,0.03571428571428571,0.0,903.2910568317791,0
BOS-CLT,68,-0.4696969696969697,-5.0,0.029411764705882353,0.0,1170.6813152144769,0
BOS-CVG,6,4.166666666666667,0.0,0.0,0.0,1207.2851774559883,0
BOS-DCA,133,0.609375,-8.0,0.03759398496240601,0.0,641.4808160577203,0
BOS-DEN,41,-1.7073170731707317,-2.0,0.0,0.0,2815.3477508982855,0
BOS-DFW,53,-5.04,-6.5,0.05660377358490566,0.0,2509.259625730253,0
BOS-DTW,65,-1.1692307692307693,-9.0,0.0,0.0,1014.6217962070521,0
BOS-EWR,87,5.2439024390243905,-6.0,0.05747126436781609,0.0,322.30816782163953,0
BOS-FLL,29,6.551724137931035,3.0,0.0,0.0,1994.3125287319942,0
BOS-HOU,21,-6.157894736842105,-20.0,0.09523809523809523,0.0,2586.9162860146103,0
BOS-IAD,33,18.933333333333334,-10.5,0.09090909090909091,0.0,663.5527367912148,0
BOS-IAH,37,-7.27027027027027,-10.0,0.0,0.0,2567.7993009879588,0
BOS-IND,5,-5.0,-17.0,0.0,0.0,1313.6511320267896,0
BOS-JAX,10,-6.4,-7.0,0.0,0.0,1626.669972000433,0
BOS-JFK,79,14.705128205128204,-2.0,0.012658227848101266,0.0,300.1885696065642,0
BOS-LAS,28,5.107142857142857,-1.5,0.0,0.0,3822.687457652798,0
BOS-LAX,61,-3.933333333333333,-9.0,0.01639344262295082,0.0,4193.034682371208,0
BOS-LGA,109,7.34,-2.5,0.08256880733944955,0.0,296.6949245054596,0
BOS-MCI,14,-2.75,-4.5,0.14285714285714285,0.0,2016.852218103386,0
BOS-MCO,44,14.5,-2.0,0.0,0.0,1806.3553775176777,0
BOS-MDW,21,11.285714285714286,0.0,0.0,0.0,1381.5130268656949,0
BOS-MIA,49,-0.6382978723404256,-3.0,0.04081632653061224,0.0,2028.2805274157106,0
BOS-MKE,11,8.7,1.5,0.09090909090909091,0.0,1380.5217202162275,0
BOS-MSP,34,8.588235294117647,-7.0,0.0,0.0,1803.843949617016,0
BOS-MSY,5,13.8,0.0,0.0,0.0,2199.5749553019905,0
BOS-MYR,5,-8.8,-13.0,0.0,0.0,1187.992694757864,0
BOS-ORD,113,9.018518518518519,-1.5,0.04424778761061947,0.0,1391.037571902572,0
BOS-PBI,31,7.67741935483871,-5.0,0.0,0.0,1929.4919846055498,0
BOS-PDX,8,-10.0,-9.5,0.0,0.0,4072.281076291569,0
BOS-PHL,98,1.6041666666666667,-8.0,0.02040816326530612,0.0,450.1460867894529,0
BOS-PHX,27,-4.962962962962963,-9.0,0.0,0.0,3693.460580724983,0
BOS-PIT,22,2.1,-7.5,0.09090909090909091,0.0,796.5637261692654,0
BOS-RDU,31,6.896551724137931,-9.0,0.06451612903225806,0.0,984.5092748114472,0
BOS-RIC,42,10.833333333333334,-3.5,0.0,0.0,762.3241132695955,0
BOS-RSW,21,-6.7,-11.5,0.047619047619047616,0.0,2013.298046643809,0
BOS-SAN,20,-8.5,-10.5,0.0,0.0,4155.870978462521,0
BOS-SEA,26,-0.3076923076923077,-3.0,0.0,0.0,4005.5315492068735,0
BOS-SFO,56,-2.759259259259259,-6.5,0.017857142857142856,0.017857142857142856,4341.229527452348,0
BOS-SJU,19,15.0,13.0,0.0,0.0,2701.9833104440663,0
BOS-SLC,8,3.875,-2.0,0.0,0.0,3379.536817388153,0
BOS-STL,8,-10.125,-13.0,0.0,0.0,1679.8176363433577,0
BOS-TPA,26,9.76923076923077,-4.0,0.0,0.0,1908.4683575569775,0
BPT-DFW,15,4.285714285714286,-8.0,0.06666666666666667,0.0,434.88771205310996,0
BQK-ATL,16,0.625,-7.0,0.0,0.0,383.7522132371663,0
BQN-EWR,8,4.875,-2.5,0.0,0.0,2558.112906444246,0
BQN-JFK,7,-11.714285714285714,-25.0,0.0,0.0,2542.9672557690037,0
BQN-MCO,7,-7.428571428571429,-6.0,0.0,0.0,1817.75060010774,0
BRD-MSP,13,-3.4615384615384617,-7.0,0.0,0.0,183.25794332157005,0
BRO-DFW,21,-4.25,-7.5,0.047619047619047616,0.0,778.0639745019233,0
BRO-IAH,23,-6.681818181818182,-6.5,0.043478260869565216,0.0,497.13155899252337,0
BRW-ANC,9,-17.333333333333332,-18.0,0.0,0.0,1162.7967865618077,0
BRW-FAI,13,12.615384615384615,14.0,0.0,0.0,807.3625801176265,0
BTM-SLC,16,1.2666666666666666,-8.0,0.0625,0.0,576.0084666309018,0
BTR-ATL,38,5.945945945945946,-5.0,0.02631578947368421,0.0,721.2174949195326,0
BTR-DFW,36,13.657142857142857,1.0,0.027777777777777776,0.0,615.6359443143696,0
BTR-IAH,42,2.5121951219512195,-5.0,0.023809523809523808,0.0,407.0872224820478,0
BTV-DTW,9,1.25,0.5,0.1111111111111111,0.0,861.5224470748936,0
BTV-EWR,8,43.142857142857146,0.0,0.125,0.0,428.5503608833017,0
BTV-JFK,14,19.785714285714285,-12.0,0.0,0.0,429.33247929569654,0
BTV-ORD,7,31.0,2.0,0.0,0.0,1225.3013548117467,0
BUF-ATL,36,-11.333333333333334,-11.5,0.0,0.0,1146.6421991348034,0
BUF-BOS,19,10.555555555555555,-9.0,0.05263157894736842,0.0,634.9347467320882,0
BUF-BWI,35,5.852941176470588,-1.5,0.02857142857142857,0.0,452.97862513223055,0
BUF-CLT,23,5.913043478260869,-5.0,0.0,0.0,879.9966456550424,0
BUF-DTW,15,5.466666666666667,-10.0,0.0,0.0,386.54578414318934,0
BUF-EWR,8,3.5714285714285716,-14.0,0.125,0.0,453.225123461679,0
BUF-FLL,11,-6.7272727272727275,-9.0,0.0,0.0,1880.0617085733281,0
BUF-JFK,26,4.923076923076923,-11.0,0.0,0.0,483.6973775805176,0
BUF-LAS,5,-17.6,-16.0,0.0,0.0,3189.474844329969,0
BUF-LGA,7,-1.5714285714285714,-15.0,0.0,0.0,468.7457402313579,0
BUF-MCO,25,-3.72,-13.0,0.0,0.0,1630.1780958901516,0
BUF-MDW,20,2.95,-4.0,0.0,0.0,751.7598750046628,0
BUF-MSP,7,38.142857142857146,-3.0,0.0,0.0,1178.5470766538153,0
BUF-ORD,32,2.566666666666667,-2.5,0.0625,0.0,759.593243066921,0
BUF-PHX,5,-20.4,-27.0,0.0,0.0,3070.4049487767093,0
BUF-TPA,12,-11.666666666666666,-16.0,0.0,0.0,1698.7718471638875,0
BUR-DEN,28,-4.75,-5.5,0.0,0.0,1366.4384870982535,0
BUR-JFK,7,-3.857142857142857,-9.0,0.0,0.0,3958.3714759677287,0
BUR-LAS,43,2.186046511627907,-4.0,0.0,0.0,358.683432153272,0
BUR-OAK,72,10.279411764705882,-1.5,0.05555555555555555,0.0,523.4283002628097,0
BUR-PDX,19,0.21052631578947367,-10.0,0.0,0.0,1316.408830572975,0
BUR-PHX,32,-0.65625,-5.5,0.0,0.0,592.7250871573783,0
BUR-SEA,22,-6.136363636363637,-8.0,0.0,0.0,1509.6568146383586,0
BUR-SFO,31,20.03846153846154,-6.0,0.16129032258064516,0.0,524.5968387841469,0
BUR-SJC,33,9.21875,1.0,0.030303030303030304,0.0,476.67913780356633,0
BUR-SLC,24,-10.125,-10.0,0.0,0.0,923.2534855590435,0
BUR-SMF,34,6.676470588235294,-4.5,0.0,0.0,577.2889287421962,0
BWI-ABQ,11,10.818181818181818,0.0,0.0,0.0,2682.068253605852,0
BWI-ALB,28,7.703703703703703,1.0,0.03571428571428571,0.0,464.3689616040725,0
BWI-ATL,91,14.07865168539326,-9.0,0.02197802197802198,0.0,927.1717777387967,0
BWI-AUS,14,3.769230769230769,1.0,0.0,0.07142857142857142,2157.041402268566,1
BWI-BDL,41,27.205128205128204,5.0,0.04878048780487805,0.0,455.708775779187,0
BWI-BHM,13,10.384615384615385,-1.0,0.0,0.0,1096.549852118412,0
BWI-BNA,34,-0.8181818181818182,-4.0,0.029411764705882353,0.0,943.6528266887243,0
BWI-BOS,72,9.915492957746478,0.0,0.013888888888888888,0.0,594.0523255880727,0
BWI-BUF,29,21.03448275862069,0.0,0.0,0.0,452.97862513223055,0
BWI-CHS,21,13.80952380952381,4.0,0.0,0.0,760.8039239570132,0
BWI-CLE,13,6.615384615384615,1.0,0.0,0.0,504.7382902601124,0
BWI-CLT,49,8.9375,-3.0,0.02040816326530612,0.0,580.7147737395109,0
BWI-CMH,21,30.523809523809526,6.0,0.0,0.0,540.9975606070966,0
BWI-DAL,17,12.9375,0.0,0.058823529411764705,0.0,1941.7498820827138,0
BWI-DAY,10,1.0,1.0,0.1,0.0,652.358600878288,0
BWI-DEN,34,-0.35294117647058826,-7.0,0.0,0.0,2393.092776607362,0
BWI-DFW,25,-3.5833333333333335,-6.5,0.0,0.04,1954.7522602117765,0
BWI-DTW,48,11.0,0.0,0.020833333333333332,0.0,656.3973391997328,0
BWI-FLL,53,5.981132075471698,-5.0,0.0,0.0,1492.715349366366,0
BWI-FNT,10,12.4,8.0,0.0,0.0,727.1788038560461,0
BWI-GRR,16,13.0,-5.0,0.0,0.0,848.7340360162358,0
BWI-GSP,5,2.6,-4.0,0.0,0.0,684.7161009867666,0
BWI-HOU,13,1.4615384615384615,-8.0,0.0,0.0,2003.3253724907981,0
BWI-IAH,16,3.5625,-4.0,0.0,0.0,1985.9227526383736,0
BWI-IND,16,24.5625,9.5,0.0,0.0,828.3626916390657,0
BWI-ISP,23,14.476190476190476,-3.0,0.08695652173913043,0.0,353.29802279383773,0
BWI-JAX,19,27.36842105263158,5.0,0.0,0.0,1068.0387332340779,0
BWI-LAS,35,9.257142857142858,1.0,0.0,0.0,3381.1479230368336,0
BWI-LAX,19,5.052631578947368,-6.0,0.0,0.0,3739.926361637281,0
BWI-LIT,5,29.0,-4.0,0.0,0.0,1465.718496629132,0
BWI-MCI,15,9.928571428571429,0.5,0.06666666666666667,0.0,1551.663065835194,0
BWI-MCO,36,12.777777777777779,5.0,0.0,0.0,1269.2725473873822,0
BWI-MDW,40,13.0,-0.5,0.025,0.025,980.5538728081367,0
BWI-MHT,37,0.5945945945945946,-5.0,0.0,0.0,605.6671252710038,0
BWI-MIA,22,4.181818181818182,-1.5,0.0,0.0,1525.938762793182,0
BWI-MKE,18,2.5,-10.5,0.0,0.0,1029.502370997819,0
BWI-MSP,15,13.2,-10.0,0.0,0.0,1503.2187111566009,0
BWI-MSY,12,7.583333333333333,-3.5,0.0,0.0,1606.1732357882654,0
BWI-OAK,6,-6.833333333333333,-4.0,0.0,0.0,3928.057378271596,0
BWI-OKC,10,3.6,-5.0,0.0,0.0,1894.4651641612115,0
BWI-ORD,43,-12.075,-14.0,0.06976744186046512,0.0,997.9788490743327,0
BWI-ORF,19,16.77777777777778,2.0,0.05263157894736842,0.0,256.88761894969275,0
BWI-PBI,17,14.882352941176471,3.0,0.0,0.0,1425.10433370332,0
BWI-PHX,27,10.148148148148149,-10.0,0.0,0.0,3209.4110379998533,0
BWI-PIT,13,6.076923076923077,3.0,0.0,0.0,337.6938853313702,0
BWI-PVD,47,5.5,2.0,0.02127659574468085,0.0,526.0647960055667,0
BWI-PWM,7,8.285714285714286,-5.0,0.0,0.0,726.497153878032,0
BWI-RDU,40,7.871794871794871,0.0,0.025,0.0,411.53846485305274,0
BWI-ROC,16,4.4,1.0,0.0625,0.0,446.4722000914748,0
BWI-RSW,17,11.235294117647058,-5.0,0.0,0.0,1482.8589500845537,0
BWI-SAN,9,-8.11111111111111,-6.0,0.0,0.0,3685.589717833863,0
BWI-SAT,13,5.75,-8.5,0.07692307692307693,0.0,2261.971486053592,0
BWI-SDF,15,9.538461538461538,-3.0,0.13333333333333333,0.0,794.6623606249698,0
BWI-SEA,16,10.625,2.5,0.0,0.0,3748.1677692376034,0
BWI-SJU,12,21.916666666666668,-2.5,0.0,0.0,2524.50464337301,0
BWI-SLC,12,3.6666666666666665,-9.0,0.0,0.0,2993.481702984587,0
BWI-STL,18,-5.722222222222222,-7.0,0.0,0.0,1183.6450108536126,0
BWI-TPA,39,5.324324324324325,-1.0,0.05128205128205128,0.0,1357.913430874757,0
BZN-DEN,7,6.0,-1.0,0.0,0.0,843.7658145588084,0
BZN-MSP,12,-7.25,-10.0,0.0,0.0,1402.7205609618677,0
BZN-PDX,5,-1.8,-10.0,0.0,0.0,888.541891603498,0
BZN-SLC,22,-1.7727272727272727,-6.0,0.0,0.0,558.6910075091732,0
CAE-ATL,44,-2.75,-6.0,0.0,0.0,307.42680153883055,0
CAE-DFW,14,0.5,-8.5,0.0,0.0,1480.4073504685853,0
CAE-IAD,8,15.571428571428571,1.0,0.125,0.0,645.7743184515426,0
CAE-LGA,7,10.428571428571429,-6.0,0.0,0.0,993.438080557623,0
CAE-ORD,13,-0.8461538461538461,-8.0,0.0,0.0,1073.0516548598691,0
CAK-ATL,42,-11.951219512195122,-16.0,0.023809523809523808,0.0,850.8880935136682,0
CAK-DEN,9,-1.5555555555555556,-16.0,0.0,0.0,1964.7365593416555,0
CAK-LGA,8,21.625,3.5,0.0,0.0,636.725269061014,0
CAK-MCO,5,-10.8,-9.0,0.0,0.0,1388.585427846133,0
CAK-ORD,19,-0.47368421052631576,-4.0,0.0,0.0,551.2645240472697,0
CAK-TPA,7,15.0,1.0,0.0,0.0,1442.3921827424954,0
CDC-SLC,11,-3.8181818181818183,-6.0,0.0,0.0,356.605641856108,0
CDV-ANC,6,-10.166666666666666,-7.5,0.0,0.0,256.2957461452262,0
CDV-YAK,5,-21.8,-24.0,0.0,0.0,341.4851733368624,0
CHA-ATL,34,1.4411764705882353,-5.5,0.0,0.0,170.711462193071,0
CHA-DFW,9,-3.888888888888889,-2.0,0.0,0.0,1116.187842593448,0
CHA-DTW,8,7.75,6.0,0.0,0.0,814.068539509303,0
CHO-ATL,30,7.172413793103448,-6.0,0.03333333333333333,0.0,734.3928287706536,0
CHO-LGA,5,26.75,4.0,0.2,0.0,490.5037148020323,0
CHO-ORD,22,13.857142857142858,-6.0,0.045454545454545456,0.0,909.9956920510311,0
CHS-ATL,71,-2.4225352112676055,-7.0,0.0,0.0,416.02846448171414,0
CHS-BNA,6,12.0,-9.5,0.0,0.0,705.8184935875883,0
CHS-BWI,18,-0.8888888888888888,-7.0,0.0,0.0,760.8039239570132,0
CHS-CLT,5,-11.6,-14.0,0.0,0.0,270.54725667936816,0
CHS-DAL,6,-24.166666666666668,-29.5,0.0,0.0,1568.3459648967291,0
CHS-DCA,7,16.142857142857142,0.0,0.0,0.0,715.021843489316,0
CHS-EWR,28,10.538461538461538,-1.5,0.07142857142857142,0.0,1011.5375759684712,0
CHS-HOU,6,-10.5,-15.0,0.0,0.0,1491.225136515768,0
CHS-IAH,8,-1.5,2.5,0.0,0.0,1485.7967705094345,0
CHS-JFK,17,5.294117647058823,-2.0,0.0,0.0,1024.9976675628216,0
CHS-MDW,11,-9.090909090909092,-13.0,0.0,0.0,1199.3991561921623,0
CHS-ORD,21,-0.5238095238095238,0.0,0.0,0.0,1224.1683795633112,0
CID-ATL,22,5.761904761904762,-3.0,0.0,0.045454545454545456,1117.2045644836912,1
CID-DEN,18,-1.5555555555555556,-2.0,0.0,0.0,1111.291027387078,0
CID-DFW,15,6.785714285714286,-10.5,0.0,0.06666666666666667,1104.1287352291247,1
CID-DTW,17,9.4,-4.0,0.11764705882352941,0.0,691.1439117004805,0
CID-MSP,14,4.785714285714286,4.0,0.0,0.0,354.65478782640173,0
CID-ORD,53,7.208333333333333,-8.5,0.09433962264150944,0.0,315.0252759698313,0
CIU-DTW,11,-3.272727272727273,0.0,0.0,0.0,457.9029410540542,0
CLD-LAX,11,29.0,2.0,0.0,0.0,138.47440304657147,0
CLE-ATL,50,-7.1875,-12.5,0.0,0.04,893.3086066861251,0
CLE-BNA,11,11.636363636363637,11.0,0.0,0.0,721.381887421386,0
CLE-BOS,34,-6.647058823529412,-10.5,0.0,0.0,903.2910568317791,0
CLE-BWI,18,-1.1111111111111112,-2.5,0.0,0.0,504.73829026011236,0
CLE-CLT,13,-6.769230769230769,-11.0,0.0,0.0,693.5708107346577,0
CLE-DCA,24,-5.478260869565218,-8.0,0.041666666666666664,0.0,498.1621896900339,0
CLE-DEN,26,-0.8461538461538461,-6.5,0.0,0.0,1927.5402994363633,0
CLE-DFW,19,-0.2222222222222222,-7.0,0.05263157894736842,0.0,1641.718899122196,0
CLE-DTW,5,3.4,2.0,0.0,0.0,152.89986082609198,0
CLE-EWR,34,25.161290322580644,3.0,0.08823529411764706,0.0,648.7754598275574,0
CLE-FLL,8,-9.375,-10.5,0.0,0.0,1712.6411885216203,0
CLE-IAH,21,-6.809523809523809,-6.0,0.0,0.0,1756.3118665046673,0
CLE-JFK,9,30.375,6.5,0.1111111111111111,0.0,682.1650628941451,0
CLE-LAS,24,-11.708333333333334,-15.5,0.0,0.0,2929.4628441203827,0
CLE-LAX,11,34.4,1.0,0.0,0.09090909090909091,3296.4600973529964,1
CLE-LGA,54,14.68,-4.5,0.07407407407407407,0.0,671.9147763500383,0
CLE-MCO,20,19.85,2.0,0.0,0.0,1444.3427773425756,0
CLE-MDW,28,-4.925925925925926,-7.0,0.03571428571428571,0.0,492.5264579413307,0
CLE-MKE,17,-3.2941176470588234,-5.0,0.0,0.0,526.6163570753868,0
CLE-MSP,13,-6.769230769230769,-7.0,0.0,0.0,998.5636696923461,0
CLE-ORD,75,11.465753424657533,-4.0,0.02666666666666667,0.0,506.5945429653235,0
CLE-PHX,13,7.769230769230769,0.0,0.0,0.0,2790.4606022720595,0
CLE-RSW,9,6.333333333333333,3.0,0.0,0.0,1654.0159197692662,0
CLE-SFO,7,-16.142857142857142,-6.0,0.0,0.0,3469.976872494864,0
CLE-STL,10,5.6,0.5,0.0,0.0,781.8627796621853,0
CLE-TPA,6,22.833333333333332,10.0,0.0,0.0,1495.243574746252,0
CLL-DFW,21,-3.238095238095238,-11.0,0.0,0.0,264.3482779081089,0
CLL-IAH,14,-1.0,-7.0,0.07142857142857142,0.0,119.33925638672444,0
CLT-ALB,13,-1.9166666666666667,-7.0,0.07692307692307693,0.0,1039.6724394462512,0
CLT-ATL,95,0.08602150537634409,-6.0,0.021052631578947368,0.0,364.2657082589417,0
CLT-AUS,5,25.8,17.0,0.0,0.0,1659.0257027854775,0
CLT-BDL,34,-1.0,-6.0,0.0,0.0,1035.6915456371664,0
CLT-BNA,26,10.24,-2.0,0.038461538461538464,0.0,527.7856289878663,0
CLT-BOS,54,7.388888888888889,0.5,0.0,0.0,1170.6813152144769,0
CLT-BUF,17,11.882352941176471,-4.0,0.0,0.0,879.9966456550424,0
CLT-BWI,61,6.933333333333334,-1.5,0.01639344262295082,0.0,580.7147737395109,0
CLT-CLE,16,-5.0625,-8.5,0.0,0.0,693.5708107346577,0
CLT-DCA,47,2.0869565217391304,-0.5,0.02127659574468085,0.0,532.6346276458105,0
CLT-DEN,38,1.4864864864864864,-5.0,0.02631578947368421,0.0,2147.6499012289014,0
CLT-DFW,78,-1.025974025974026,-6.0,0.0,0.01282051282051282,1503.1551658499072,0
CLT-DTW,63,5.770491803278689,-6.0,0.031746031746031744,0.0,805.5559974573706,0
CLT-EWR,79,14.831168831168831,-3.0,0.02531645569620253,0.0,850.2898949564932,0
CLT-FLL,47,9.25531914893617,1.0,0.0,0.0,1019.2768732086349,0
CLT-HOU,6,-5.666666666666667,-8.0,0.0,0.0,1479.126042362649,0
CLT-IAH,56,6.277777777777778,1.0,0.03571428571428571,0.0,1466.9495657326067,0
CLT-ILM,6,-0.6666666666666666,0.5,0.0,0.0,296.94924117919317,0
CLT-IND,9,7.222222222222222,-8.0,0.0,0.0,688.0588841144524,0
CLT-JAX,41,13.125,-4.5,0.024390243902439025,0.0,529.4189013329672,0
CLT-JFK,53,9.12,-2.0,0.05660377358490566,0.0,870.5247124298045,0
CLT-LAS,25,2.92,-5.0,0.0,0.0,3076.609888322867,0
CLT-LAX,34,8.205882352941176,1.0,0.0,0.0,3412.536895559101,0
CLT-LGA,74,9.041666666666666,-1.5,0.02702702702702703,0.0,874.9312349692087,0
CLT-MCI,21,0.42857142857142855,-3.0,0.0,0.0,1298.9426779255634,0
CLT-MCO,43,11.976190476190476,3.5,0.0,0.023255813953488372,755.2910384725902,0
CLT-MDW,7,3.142857142857143,10.0,0.0,0.0,940.1451969211006,0
CLT-MEM,9,12.555555555555555,10.0,0.0,0.0,821.4722984428482,0
CLT-MIA,53,3.0377358490566038,-2.0,0.0,0.0,1049.3961335185663,0
CLT-MSP,36,9.083333333333334,-2.0,0.0,0.0,1495.676196254475,0
CLT-MSY,24,-0.08333333333333333,-7.0,0.0,0.0,1047.220322063622,0
CLT-ORD,79,4.468354430379747,-7.0,0.0,0.0,964.6416361123792,0
CLT-ORF,7,12.857142857142858,-2.0,0.0,0.0,465.36892357837627,0
CLT-PBI,36,10.666666666666666,-2.5,0.0,0.0,952.011163448046,0
CLT-PHL,70,7.188405797101449,1.0,0.014285714285714285,0.0,721.4756050797625,0
CLT-PHX,47,0.6808510638297872,-6.0,0.0,0.0,2848.026450027386,0
CLT-PIT,47,5.212765957446808,-2.0,0.0,0.0,590.1242661861764,0
CLT-PVD,20,1.15,-5.5,0.0,0.0,1098.8336590957435,0
CLT-RDU,35,1.5,-1.5,0.02857142857142857,0.0,208.5179578121921,0
CLT-RIC,20,7.15,0.5,0.0,0.0,412.47556420282126,0
CLT-ROC,6,-2.5,-5.0,0.0,0.0,922.8921618925305,0
CLT-RSW,26,1.1538461538461537,-0.5,0.0,0.0,968.026638903659,0
CLT-SAN,12,-11.416666666666666,-15.5,0.0,0.0,3335.3435237485915,0
CLT-SAT,5,-9.6,-15.0,0.0,0.0,1759.8735054540157,0
CLT-SEA,17,-5.352941176470588,-8.0,0.0,0.0,3660.4258415531604,0
CLT-SFO,37,5.945945945945946,-9.0,0.0,0.0,3686.9541397957396,0
CLT-SJU,17,7.647058823529412,-4.0,0.0,0.0,2376.2964809057826,0
CLT-SLC,10,-10.5,-10.5,0.0,0.0,2773.5719775291436,0
CLT-STL,13,-2.4615384615384617,1.0,0.0,0.0,923.5256366868992,0
CLT-STT,9,1.0,6.0,0.0,0.0,2449.3762423112785,0
CLT-SYR,8,15.75,17.0,0.0,0.0,971.667587534106,0
CLT-TPA,53,4.962264150943396,-3.0,0.0,0.0,818.8181876270368,0
CMH-ATL,68,-5.617647058823529,-8.5,0.0,0.0,719.9762418220371,0
CMH-BNA,12,-7.083333333333333,-5.5,0.0,0.0,543.383839077647,0
CMH-BWI,24,-2.5416666666666665,-9.0,0.0,0.0,540.9975606070966,0
CMH-DCA,5,-5.0,-10.0,0.0,0.0,518.6154800497179,0
CMH-DEN,14,-0.07142857142857142,-9.5,0.0,0.0,1852.1837713778448,0
CMH-DFW,27,9.592592592592593,-5.0,0.0,0.0,1488.6875694359037,0
CMH-EWR,11,5.5,-6.5,0.09090909090909091,0.0,742.9860904197161,0
CMH-FLL,9,12.11111111111111,-14.0,0.0,0.0,1569.1125110326582,0
CMH-IAH,14,20.384615384615383,0.0,0.07142857142857142,0.0,1586.466110483981,0
CMH-JFK,18,43.833333333333336,12.5,0.0,0.0,775.5423282902323,0
CMH-LAS,8,-1.75,2.5,0.0,0.0,2842.811318546959,0
CMH-LAX,14,6.285714285714286,0.0,0.0,0.0,3204.0723198935093,0
CMH-LGA,33,15.625,6.5,0.030303030303030304,0.0,768.4356432802367,0
CMH-MCO,20,-5.7,-13.0,0.0,0.0,1294.4943998262795,0
CMH-MDW,44,0.7954545454545454,-7.0,0.0,0.0,454.27402063419544,0
CMH-MIA,16,7.0625,-8.5,0.0,0.0,1597.8442321431744,0
CMH-MSP,15,-4.733333333333333,-6.0,0.0,0.0,1005.1055808913503,0
CMH-ORD,62,9.96551724137931,-6.0,0.06451612903225806,0.0,474.8226773569156,0
CMH-PHX,21,0.38095238095238093,-5.0,0.0,0.0,2682.5111553281167,0
CMH-RSW,8,-10.428571428571429,-15.0,0.0,0.125,1500.5727717420743,1
CMH-STL,12,5.583333333333333,-4.5,0.0,0.0,656.6058180382407,0
CMH-TPA,19,2.3684210526315788,-8.0,0.0,0.0,1337.2485313259942,0
CMI-ORD,27,-0.20833333333333334,-10.5,0.1111111111111111,0.0,218.02179546609844,0
CMX-ORD,6,-9.833333333333334,-11.0,0.0,0.0,578.8206780740879,0
CNY-SLC,5,-9.0,-21.0,0.0,0.0,295.30295435773485,0
COD-SLC,12,9.0,5.5,0.0,0.0,480.0704404006405,0
COS-DEN,39,4.342105263157895,-6.0,0.02564102564102564,0.0,117.07870806768555,0
COS-DFW,12,0.36363636363636365,-1.0,0.08333333333333333,0.0,952.6384676604201,0
COS-IAH,20,2.55,4.0,0.0,0.0,1302.5582747970604,0
COS-LAX,7,-1.7142857142857142,-7.0,0.0,0.0,1339.2852505222213,0
COS-ORD,16,12.0,-3.0,0.0625,0.0,1462.8879634629645,0
